coagulant,round,date,sample,dm_real,dm_expected,dose,volume,ntu,efficiency,removal,supernatant_ph,supernatant_ec,subnatant_proportion,subnatant_perc_dm,subnatant_ph,subnatant_ec,subnatant_gr_dm,dm_to_subnatant,ph_inisup,ph_inisub,ec_inisub,ec_inisup,turb_ini,effluent,subnatant_gr_dm_1000,dose_mg,dm_si,water_ml,supernatant,subnatant,vol_input_corrected,dm_input_corrected,treatment,dm_realgl
pfs,4,2/02/2022,2,0.0056,0.005,538.2,0.9,21.93,0.9778,967.57,4.6,1053,0.055876108,0.081632653,4.87,385,3.652244898,0.746484364,6.17,6.2,324,831,989.5,800.16,4.564393244,430.646112,0.746484921,2.5,755.96,44.74,800.7,4.892593969,pfs,5.6
pfs,4,2/02/2022,3,0.0056,0.005,627.91,1.05,5.71,0.9942,983.788,4.37,1084,0.062059661,0.081460674,4.6,423,4.046966292,0.815211717,6.17,6.2,324,831,989.5,800.15,5.057759535,502.4221865,0.815212139,1.6,750.84,49.68,800.52,4.964313206,pfs,5.6
pfs,4,2/02/2022,4,0.0056,0.005,867.12,1.45,1.9,0.9981,987.596,3.89,1148,0.062485952,0.081360947,4.13,529,4.071301775,0.789668008,6.17,6.2,324,831,989.5,800.15,5.088173186,693.826068,0.789667807,1.45,750.78,50.04,800.82,5.155713206,pfs,5.6
pfs,4,2/02/2022,5,0.0056,0.005,1166.13,1.95,2.18,0.9978,987.321,3.3,1389,0.064142745,0.090769231,3.46,688,4.662815385,0.864290489,6.17,6.2,324,831,989.5,800.15,5.827426589,933.0789195,0.864289822,1.05,749.5,51.37,800.87,5.394963206,pfs,5.6
pfs,4,2/02/2022,6,0.0056,0.005,1495.03,2.5,15.46,0.9844,974.04,2.96,1647,0.064192102,0.085072231,3.12,856,4.371011236,0.77251758,6.17,6.2,324,831,989.5,800.15,5.462739781,1196.248255,0.772517786,0.55,749.03,51.38,800.41,5.658138206,pfs,5.6
pfs,4,3/02/2022,1,0.0108,0.01,0,0,1581,0,0,6.23,1450,0.081516659,0.083333333,6.28,525,5.45,0.628743668,6.23,6.28,525,1450,1581,800.12,6.811478278,0,0.628743677,4.8,730.9,65.4,796.3,8.668079337,control,10.8
pfs,4,3/02/2022,2,0.0108,0.01,1076.44,1.8,43.37,0.9726,1537.63,4.66,1859,0.104082369,0.093306288,4.8,674,7.80040568,0.818545264,6.23,6.28,525,1450,1581,800.14,9.74880106,861.3027016,0.818545042,3,717.02,83.6,800.62,9.529596006,pfs,10.8
pfs,4,3/02/2022,3,0.0108,0.01,1345.53,2.25,8.05,0.9949,1572.947,4.35,1907,0.107436165,0.095715588,4.46,715,8.264083865,0.848030681,6.23,6.28,525,1450,1581,800.15,10.3281683,1076.62583,0.848030619,2.55,712.97,86.34,799.31,9.745029341,pfs,10.8
pfs,4,3/02/2022,4,0.0108,0.01,1614.7,2.7,3.9,0.9975,1577.096,4.06,2000,0.10977204,0.093632959,4.17,783,8.255617978,0.828874866,6.23,6.28,525,1450,1581,800.12,10.31797478,1291.953764,0.828874562,2.1,710.14,88.17,798.31,9.960029337,pfs,10.8
pfs,4,3/02/2022,5,0.0108,0.01,2152.87,3.6,4.44,0.9972,1576.561,3.48,2250,0.112102767,0.095698925,3.58,913,8.618645161,0.829441961,6.23,6.28,525,1450,1581,800.14,10.77142145,1722.597402,0.829442178,1.2,706.41,90.06,796.47,10.39089601,pfs,10.8
pfs,4,3/02/2022,6,0.0108,0.01,2870.25,4.8,5.93,0.9962,1575.066,3,2680,0.111314277,0.098532495,3.16,1230,8.817672956,0.804102688,6.23,6.28,525,1450,1581,800.21,11.01919866,2296.802753,0.804102495,0,707.48,89.49,796.97,10.96585435,pfs,10.8
pfs,4,4/02/2022,1,0.0105,0.01,0,0,1136.5,0,0,6.23,1431,0.083007752,0.08428446,6.16,567,5.604916594,0.665280123,6.23,6.16,567,1431,1136.5,800.09,7.00535764,0,0.665280109,3.6,728.94,66.5,795.44,8.424897122,control,10.5
pfs,4,4/02/2022,2,0.0105,0.01,1076.48,1.8,55.6,0.9511,1080.9,4.69,1778,0.099779568,0.092494314,4.86,676,7.410644428,0.798009806,6.23,6.16,567,1431,1136.5,800.11,9.262032006,861.3024128,0.798009584,1.8,720.06,80.12,800.18,9.286407721,pfs,10.5
pfs,4,4/02/2022,3,0.0105,0.01,1345.55,2.25,6.9,0.9939,1129.605,4.36,1879,0.105116963,0.087878788,4.47,723,7.416090909,0.780472844,6.23,6.16,567,1431,1136.5,800.14,9.26849165,1076.628377,0.780472552,1.35,715.12,84.39,799.51,9.502048619,pfs,10.5
pfs,4,4/02/2022,4,0.0105,0.01,1614.76,2.7,4.32,0.9962,1132.184,4.17,1979,0.110340189,0.0906298,4.25,769,8.027987711,0.826192654,6.23,6.16,567,1431,1136.5,800.09,10.03385583,1291.953328,0.826192356,0.9,709.17,88.58,797.75,9.716847122,pfs,10.5
pfs,4,4/02/2022,5,0.0105,0.01,1883.86,3.15,4.67,0.9959,1131.835,3.51,2210,0.112492842,0.087253414,3.57,934,7.885091047,0.793885502,6.23,6.16,567,1431,1136.5,800.1,9.855131917,1507.276386,0.793885377,0.45,707.85,90.37,798.22,9.932277422,pfs,10.5
pfs,4,4/02/2022,6,0.0105,0.01,2152.82,3.6,6.01,0.9947,1130.49,3.02,2660,0.109318595,0.092760181,3.1,1226,8.146199095,0.80272084,6.23,6.16,567,1431,1136.5,800.16,10.18071273,1722.600451,0.802720791,0,709.75,87.82,797.57,10.14823422,pfs,10.5
pfs,4,8/02/2022,1,0.0203,0.02,0,0,3336.5,0,0,6.05,2540,0.141291319,0.096603774,6.12,967,11.04567547,0.681114368,6.05,6.12,967,2540,3336.5,800.1,13.80536867,0,0.681114359,12,685.36,114.34,799.7,16.21706426,control,20.3
pfs,4,8/02/2022,2,0.0203,0.02,2392.14,4,61,0.9817,3275.5,4.5,3130,0.185059967,0.104024298,4.63,1222,15.60156416,0.860468813,6.05,6.12,967,2540,3336.5,800.12,19.49903035,1913.999057,0.860468848,8,656.97,149.98,806.95,18.13146964,pfs,20.3
pfs,4,8/02/2022,3,0.0203,0.02,3588.48,6,10.02,0.997,3326.479,3.81,3360,0.189332775,0.10347432,3.93,1334,15.89365559,0.832684261,6.05,6.12,967,2540,3336.5,800.06,19.86557957,2870.999309,0.832684282,6,643.86,153.6,797.46,19.08725351,pfs,20.3
pfs,4,8/02/2022,4,0.0203,0.02,4784.58,8,70.06,0.979,3266.44,3.27,3960,0.196377714,0.100443131,3.36,1599,15.99858198,0.798154952,6.05,6.12,967,2540,3336.5,800.07,19.99647778,3827.998921,0.798154987,4,649.1,159.28,808.38,20.0444562,pfs,20.3
pfs,4,8/02/2022,5,0.0203,0.02,5980.65,10,373.87,0.8879,2962.63,2.9,4480,0.19179448,0.114028507,3.01,1769,17.7667817,0.845970397,6.05,6.12,967,2540,3336.5,800.08,22.2062565,4784.998452,0.84597045,2,649.42,155.81,805.23,21.00165888,pfs,20.3
pfs,4,8/02/2022,6,0.0203,0.02,7176.42,12,457.28,0.8629,2879.22,2.77,4880,0.189237779,0.106745738,2.9,2060,16.40468495,0.747043769,6.05,6.12,967,2540,3336.5,800.12,20.50278077,5741.99717,0.747043857,0,649.98,153.68,803.66,21.95946964,pfs,20.3
pfs,4,14/02/2022,1,0.021,0.02,0,0,2852.5,0,0,6.13,2710,0.152388014,0.096603774,6.2,958,11.91317736,0.708557789,6.13,6.2,958,2710,2852.5,800.13,14.88905223,0,0.708557783,12,679.49,123.32,802.81,16.81327556,control,21
pfs,4,14/02/2022,2,0.021,0.02,2392.38,4,37.78,0.9868,2814.72,4.55,3340,0.188095356,0.104024298,4.64,1202,15.85746393,0.846843174,6.13,6.2,958,2710,2852.5,800.04,19.82083887,1913.999695,0.84684318,8,658,152.44,810.44,18.72538437,pfs,21
pfs,4,14/02/2022,3,0.021,0.02,3588.26,6,23.413,0.9918,2829.087,3.85,3680,0.195311056,0.10347432,3.92,1429,16.39550604,0.832941809,6.13,6.2,958,2710,2852.5,800.11,20.49156496,2871.002709,0.832941688,6,646.65,158.45,805.1,19.68385529,pfs,21
pfs,4,14/02/2022,4,0.021,0.02,4784.04,8,79.58,0.9721,2772.92,3.21,4170,0.195465361,0.100443131,3.31,1644,15.92425406,0.771452699,6.13,6.2,958,2710,2852.5,800.16,19.90133731,3827.997446,0.771452789,4,646.13,158.54,804.67,20.64190595,pfs,21
pfs,4,14/02/2022,5,0.021,0.02,5980.88,10,396.8,0.8609,2455.7,2.98,4660,0.189640316,0.114028507,3.04,1749,17.56723181,0.813426015,6.13,6.2,958,2710,2852.5,800.05,21.95766741,4785.003044,0.813425895,2,651.69,154.06,805.75,21.5965945,pfs,21
pfs,4,14/02/2022,6,0.021,0.02,7176.6,12,473.1,0.8341,2379.4,2.77,5050,0.189508681,0.106745738,2.92,2120,16.42816901,0.728371867,6.13,6.2,958,2710,2852.5,800.1,20.53264468,5741.99766,0.728371938,0,651.5,153.9,805.4,22.55464516,pfs,21
pfs,4,1/02/2022,1,0.0307,0.03,0,0,5600,0,0,6.05,3590,0.206383347,0.106849315,6.05,1724,17.83956164,0.725977783,6.05,6.05,1724,3590,5600,800.14,22.29555033,0,0.725977789,13.5,639.1,166.96,806.06,24.57315096,control,30.7
pfs,4,1/02/2022,2,0.0307,0.03,3588.17,6,80.83,0.9856,5519.17,4.53,4150,0.252235805,0.11406578,4.65,2150,23.32417075,0.849887169,6.05,6.05,1724,3590,5600,800.13,29.15047649,2871.002462,0.849887099,7.5,605.33,204.48,809.81,27.44384384,pfs,30.7
pfs,4,1/02/2022,3,0.0307,0.03,4784.22,8,34.12,0.9939,5565.88,4.13,4770,0.267378297,0.113509749,4.24,2280,24.65091226,0.867964078,6.05,6.05,1724,3590,5600,800.13,30.80863392,3827.997949,0.867964148,5.5,591.2,217.17,808.37,28.40084384,pfs,30.7
pfs,4,1/02/2022,4,0.0307,0.03,5681.34,9.5,26.17,0.9953,5573.83,3.87,5300,0.266690463,0.113906359,3.96,2420,24.68009085,0.847580459,6.05,6.05,1724,3590,5600,800.12,30.84548674,4545.753761,0.847580356,4,588.76,216.67,805.43,29.11828673,pfs,30.7
pfs,4,1/02/2022,5,0.0307,0.03,6876.98,11.5,25.86,0.9954,5574.14,3.39,7170,0.270276929,0.116151203,3.52,2730,25.48357388,0.847282789,6.05,6.05,1724,3590,5600,800.17,31.84769971,5502.753087,0.847282708,2,583.71,219.4,803.11,30.07682229,pfs,30.7
pfs,4,1/02/2022,6,0.0307,0.03,8072.97,13.5,84.97,0.9848,5515.03,3.1,7820,0.26825516,0.11908078,3.22,2920,25.9548468,0.83634064,6.05,6.05,1724,3590,5600,800.17,32.43666571,6459.748405,0.836340689,0,584.98,217.96,802.94,31.03382229,pfs,30.7
pam,2,4/11/2021,1,0.0048,0.005,0,0,918.27,0,0,5.34,694,0.016363385,0.118852459,5.4,24.1,1.548647541,0.650909836,5.34,5.4,24.1,694,918.27,500.19,3.096118557,0,0.650909874,300,780.65,13.03,793.68,2.379204392,control,4.8
pam,2,4/11/2021,2,0.0048,0.005,115.69,20,109.03,0.8794,809.2406834,5.32,712,0.023973335,0.116504854,5.31,30.2,2.220582524,0.911314748,5.34,5.4,24.1,694,918.27,500.11,4.440188207,57.8577259,0.911314248,287.5,774.79,19.06,793.85,2.436680114,pam,4.8
pam,2,4/11/2021,3,0.0048,0.005,185.01,32,1.52,0.9983,916.7485596,5.33,795,0.02101327,0.134715026,5.29,33.9,2.248393782,0.909347441,5.34,5.4,24.1,694,918.27,500.35,4.493642015,92.5697535,0.909347582,280,776.93,16.69,793.62,2.472535448,pam,4.8
pam,2,4/11/2021,4,0.0048,0.005,231.22,40,10.89,0.9878,907.383902,5.32,805,0.022053548,0.133802817,5.27,35.2,2.344225352,0.939135053,5.34,5.4,24.1,694,918.27,500.45,4.684234893,115.714049,0.939134522,275,775.55,17.52,793.07,2.496153608,pam,4.8
pam,2,4/11/2021,5,0.0048,0.005,277.62,48,12.13,0.9863,906.1399584,5.31,820,0.023424126,0.120643432,5.27,34.3,2.245174263,0.891679327,5.34,5.4,24.1,694,918.27,500.16,4.488912074,138.8544192,0.891679581,270,773.88,18.61,792.49,2.517916694,pam,4.8
pam,2,4/11/2021,6,0.0048,0.005,370.07,64,23.65,0.9729,894.6225062,5.29,830,0.023262554,0.128205128,5.25,34.8,2.366666667,0.922758911,5.34,5.4,24.1,694,918.27,500.28,4.730684151,185.1386196,0.922759458,260,773.25,18.46,791.71,2.564772486,pam,4.8
pam,2,5/11/2021,1,0.0098,0.01,0,0,1446.91,0,0,5.34,1438,0.033015176,0.106685633,5.24,44.5,2.789829303,0.566226143,5.34,5.24,44.5,1438,1446.91,500.27,5.576647217,0,0.566226117,300,765.13,26.15,791.28,4.927058451,control,9.8
pam,2,5/11/2021,2,0.0098,0.01,231.32,40,145.03,0.8965,1301.880737,5.32,1492,0.040819926,0.127427184,5.23,52.2,4.128640777,0.818804588,5.34,5.24,44.5,1438,1446.91,500.22,8.253649948,115.7108904,0.818804813,275,760.62,32.4,793.02,5.042278511,pam,9.8
pam,2,5/11/2021,3,0.0098,0.01,370,64,7.76,0.9944,1439.151036,5.32,1547,0.045842594,0.119311193,5.22,54.8,4.33099631,0.847009115,5.34,5.24,44.5,1438,1446.91,500.38,8.655414505,185.1406,0.847008979,260,754.01,36.3,790.31,5.113281819,pam,9.8
pam,2,5/11/2021,4,0.0098,0.01,462.48,79.9,21.85,0.9839,1425.057924,5.3,1557,0.042169887,0.134567901,5.14,59.1,4.510716049,0.874209795,5.34,5.24,44.5,1438,1446.91,500.4,9.014220721,231.424992,0.874209758,250,760.15,33.52,793.67,5.159763795,pam,9.8
pam,2,5/11/2021,5,0.0098,0.01,647.72,112,29.63,0.9776,1417.27302,5.28,1594,0.044367264,0.127340824,5.14,59.2,4.473483146,0.852016965,5.34,5.24,44.5,1438,1446.91,500.21,8.943210144,323.9960212,0.852016763,230,755.11,35.13,790.24,5.250462523,pam,9.8
pam,2,5/11/2021,6,0.0098,0.01,832.75,143.9,29.36,0.9771,1417.545494,5.25,1661,0.045511609,0.137681159,5.15,60.8,4.941376812,0.924792172,5.34,5.24,44.5,1438,1446.91,500.23,9.878209648,416.5665325,0.924791868,210,751.5,35.89,787.39,5.343229499,pam,9.8
pam,2,8/11/2021,1,0.02,0.02,0,0,4941.36,0,0,5.28,2420,0.06547286,0.111206897,5.33,70.7,5.724931034,0.572108919,5.28,5.33,70.7,2420,4941.36,500.28,11.44345373,0,0.572108925,300,731.01,51.48,782.49,10.00671524,control,20
pam,2,8/11/2021,3,0.02,0.02,1064.09,183.9,28.49,0.9933,4912.870062,5.24,2820,0.084034043,0.132075472,5.27,85.4,8.685283019,0.82420326,5.28,5.33,70.7,2420,4941.36,500.22,17.36292635,532.2790998,0.824203144,185,715.09,65.76,780.85,10.53779261,pam,20
pam,2,8/11/2021,4,0.02,0.02,1387.91,239.9,42.35,0.9895,4899.013171,5.23,2850,0.083047096,0.132805629,5.25,95.4,8.669551451,0.810239201,5.28,5.33,70.7,2420,4941.36,500.23,17.33113058,694.2742193,0.810239269,150,719.75,65.28,785.03,10.69999013,pam,20
pam,2,8/11/2021,5,0.02,0.02,1850.22,319.8,37.33,0.9899,4904.034656,5.2,3150,0.082421989,0.13559322,5.24,105,8.778305085,0.802902424,5.28,5.33,70.7,2420,4941.36,500.32,17.54538113,925.7020704,0.80290228,100,719.29,64.74,784.03,10.93321533,pam,20
pam,2,8/11/2021,6,0.02,0.02,2313.56,399.9,31.98,0.9906,4909.386549,5.18,3270,0.079267825,0.144702842,5.21,108.3,8.967235142,0.803426428,5.28,5.33,70.7,2420,4941.36,500.15,17.92909156,1157.127034,0.80342629,50,717.68,61.97,779.65,11.16123995,pam,20
pam,2,3/11/2021,1,0.0286,0.03,0,0,8068.61,0,0,5.3,3520,0.083667277,0.135108481,5.19,96.2,8.82933925,0.615680155,5.3,5.19,96.2,3520,8068.61,500.56,17.63892291,0,0.61568015,300,714.51,65.35,779.86,14.3407891,control,28.6
pam,2,3/11/2021,3,0.0286,0.03,1387.52,239.8,28.04,0.9957,8040.577338,5.23,3770,0.120696212,0.138996139,5.16,120.5,13.23382239,0.88051606,5.3,5.19,96.2,3520,8068.61,500.37,26.44807321,694.2733824,0.880516147,150,692.22,95.21,787.43,15.02962069,pam,28.6
pam,2,3/11/2021,4,0.0286,0.03,1849.11,319.6,40.62,0.9933,8027.98994,5.22,3910,0.11987213,0.141651032,5.16,127.9,13.33219512,0.873199727,5.3,5.19,96.2,3520,8068.61,500.62,26.63136734,925.7014482,0.873199638,100,689.74,94.12,783.86,15.26820807,pam,28.6
pam,2,3/11/2021,5,0.0286,0.03,2312.63,399.7,33.9,0.9939,8034.713709,5.2,4160,0.114913987,0.142574257,5.14,130,12.80031683,0.826258802,5.3,5.19,96.2,3520,8068.61,500.35,25.58272575,1157.124421,0.826258826,50,689.65,89.78,779.43,15.4918977,pam,28.6
pam,2,3/11/2021,6,0.0286,0.03,2774.21,479.5,21.03,0.9958,8047.583553,5.19,4060,0.113029868,0.147141518,5.13,128.3,12.96316776,0.824199427,5.3,5.19,96.2,3520,8068.61,500.52,25.89940014,1388.547589,0.824199547,0,687.36,88.1,775.46,15.72819312,pam,28.6
pam,1,22/06/2021,1,0.005,0.005,0,0,706.37,0,0,6.86,706,0.041415562,0.072386059,6.81,309,2.686246649,0.669182746,6.86,6.81,309,706,706.37,800.19,3.357011021,0,0.669182793,100,857.4,37.11,894.51,4.014219827,control,5
pam,1,22/06/2021,2,0.005,0.005,69.39,12,422.22,0.3942,284.1462977,6.79,676,0.041829759,0.089147287,6.81,359,3.343914729,0.821425996,6.86,6.81,309,706,706.37,800.41,4.177752313,55.5404499,0.821426365,88,857.85,37.51,895.36,4.070865475,pam,5
pam,1,22/06/2021,3,0.005,0.005,138.76,24,259.28,0.6229,447.0874765,6.84,792,0.043845665,0.085406302,6.74,406,3.359029851,0.813923668,6.86,6.81,309,706,706.37,800.52,4.196059875,111.0801552,0.813924481,76,855.44,39.33,894.77,4.1269593,pam,5
pam,1,22/06/2021,4,0.005,0.005,231.29,40,5.17,0.9923,701.1940301,6.88,806,0.042533208,0.097426471,6.71,420,3.706102941,0.882234343,6.86,6.81,309,706,706.37,800.48,4.629850766,185.1430192,0.882233767,60,853.92,38.04,891.96,4.200814636,pam,5
pam,1,22/06/2021,5,0.005,0.005,289.16,50,11.07,0.9834,695.2978903,6.89,785,0.045426484,0.094962841,6.75,392,3.84314616,0.905036876,6.86,6.81,309,706,706.37,800.34,4.801891896,231.4263144,0.905036655,50,848.03,40.47,888.5,4.246397314,pam,5
pam,1,22/06/2021,6,0.005,0.005,578.11,99.9,21.32,0.966,685.0488636,6.82,772,0.048934163,0.096303502,6.73,413,4.19594358,0.936745699,6.86,6.81,309,706,706.37,800.63,5.240802343,462.8522093,0.936745295,0,844.62,43.57,888.19,4.479277124,pam,5
pam,1,23/06/2021,1,0.0099,0.01,0,0,1203.34,0,0,6.87,1054,0.06430108,0.086102719,7.18,434,4.941435045,0.711165592,6.87,7.18,434,1054,1203.34,700.24,7.056773456,0,0.711165624,200,835.13,57.39,892.52,6.948360689,control,9.9
pam,1,23/06/2021,2,0.0099,0.01,138.68,24,1019.25,0.1326,184.0890746,6.82,1243,0.062066035,0.098360656,7.03,526,5.46,0.774236555,6.87,7.18,434,1054,1203.34,700.9,7.789984306,97.200812,0.774236335,179,838.86,55.51,894.37,7.052108255,pam,9.9
pam,1,23/06/2021,3,0.0099,0.01,277.65,48,483.53,0.5785,719.8104326,6.85,1086,0.065623315,0.10214168,7.05,507,5.966095552,0.83538106,6.87,7.18,434,1054,1203.34,700.14,8.521289388,194.393871,0.835381462,158,831.67,58.41,890.08,7.141765406,pam,9.9
pam,1,23/06/2021,4,0.0099,0.01,554.72,95.9,23.95,0.978,1179.38576,6.85,1070,0.066959977,0.107784431,6.98,539,6.430419162,0.875660723,6.87,7.18,434,1054,1203.34,700.88,9.174779081,388.7921536,0.875660981,116,831.32,59.66,890.98,7.343505298,pam,9.9
pam,1,23/06/2021,5,0.0099,0.01,938.52,162.2,27.8,0.9726,1175.540881,6.76,1032,0.06828606,0.110217216,6.92,598,6.596500402,0.867252735,6.87,7.18,434,1054,1203.34,700.3,9.419535059,657.245556,0.867252935,58,813.81,59.85,873.66,7.606203058,pam,9.9
pam,1,23/06/2021,6,0.0099,0.01,1321.69,228.4,19.51,0.9792,1183.826913,6.75,999,0.067151287,0.119972261,6.93,621,7.181539528,0.911877943,6.87,7.18,434,1054,1203.34,700.39,10.25362945,925.6984591,0.911878158,0,829.93,59.86,889.79,7.875549113,pam,9.9
pam,1,25/06/2021,1,0.0216,0.02,0,0,3119.11,0,0,6.44,1412,0.105004753,0.114761684,6.88,742,10.77497455,0.712044441,6.44,6.88,742,1412,3119.11,700.03,15.39216112,0,0.712044427,200,818.73,93.89,912.62,15.13244669,control,21.6
pam,1,25/06/2021,2,0.0216,0.02,138.79,24,2482.29,0.1851,636.8186567,6.44,1466,0.105508598,0.111451049,6.79,724,10.48977273,0.688460581,6.44,6.88,742,1412,3119.11,700.35,14.97790066,97.2015765,0.688460428,179,796.12,94.12,890.24,15.23656258,pam,21.6
pam,1,25/06/2021,3,0.0216,0.02,277.69,48,1875.93,0.3691,1243.182112,6.49,1484,0.107901607,0.118679051,6.81,599,11.38013416,0.742475972,6.44,6.88,742,1412,3119.11,700.05,16.25617336,194.3968845,0.742475962,158,790.24,95.89,886.13,15.32727603,pam,21.6
pam,1,25/06/2021,4,0.0216,0.02,555.22,96,891.73,0.6847,2227.386983,6.5,1514,0.105561428,0.126159555,6.84,772,11.843859,0.762840509,6.44,6.88,742,1412,3119.11,700.25,16.91375794,388.792805,0.762840553,116,792.7,93.88,886.58,15.5259964,pam,21.6
pam,1,25/06/2021,5,0.0216,0.02,938.56,162.2,32.58,0.9876,3086.530942,6.54,1674,0.11177797,0.145463761,6.81,847,14.49400912,0.917639611,6.44,6.88,742,1412,3119.11,700.27,20.6977439,657.2454112,0.917639684,58,789.27,99.64,888.91,15.79488173,pam,21.6
pam,1,25/06/2021,6,0.0216,0.02,1322.03,228.5,39.99,0.9835,3079.123152,6.48,NA,0.121288046,0.116297161,6.7,794,12.55427849,0.781611817,6.44,6.88,742,1412,3119.11,700.21,17.92930477,925.6986263,0.781611868,0,779.13,107.95,887.08,16.06203772,pam,21.6
pam,1,24/06/2021,1,0.0313,0.03,0,0,4917.55,0,0,6.35,2060,0.134561572,0.126917713,6.78,975,15.25804742,0.695353189,6.35,6.78,975,2060,4917.55,700.61,21.77823243,0,0.698703992,200,771.17,120.22,891.39,21.942874,control,31.3
pam,1,24/06/2021,2,0.0313,0.03,138.67,24,4536.28,0.0554,381.2639541,6.33,2100,0.129659516,0.133509834,6.91,1020,15.44575265,0.700474688,6.35,6.78,975,2060,4917.55,700.94,22.03577004,97.1993498,0.703835192,179,774.55,115.69,890.24,22.05040799,pam,31.3
pam,1,24/06/2021,3,0.0313,0.03,277.58,48,3897.42,0.1687,1020.125392,6.41,2020,0.145703695,0.12784859,6.82,1047,16.58451912,0.749453568,6.35,6.78,975,2060,4917.55,700.34,23.68066813,194.4003772,0.753033079,158,757.98,129.72,887.7,22.12881469,pam,31.3
pam,1,24/06/2021,4,0.0313,0.03,555.26,96,1921.6,0.5691,2995.946387,6.43,2140,0.142057737,0.134549954,6.91,1179,16.97616765,0.760620964,6.35,6.78,975,2060,4917.55,700.2,24.244741,388.793052,0.764222163,116,759.22,126.17,885.39,22.31882693,pam,31.3
pam,1,24/06/2021,5,0.0313,0.03,938.25,162.2,320.51,0.9226,4597.040149,6.53,2410,0.159122441,0.142632242,6.69,1119,20.12113035,0.890446475,6.35,6.78,975,2060,4917.55,700.5,28.72395482,657.244125,0.894612128,58,742.51,141.07,883.58,22.59667583,pam,31.3
pam,1,24/06/2021,6,0.0313,0.03,1322.11,228.5,30.23,0.9921,4887.318358,6.54,2440,0.16700036,0.140525839,6.68,1136,20.86387126,0.912888205,6.35,6.78,975,2060,4917.55,700.17,29.79829364,925.7017587,0.917108203,0,737.36,148.47,885.83,22.85479334,pam,31.3
pam,3,19/11/2021,1,0.0054,0.005,0,0,671.08,0,0,6.79,512,0.018390805,0.098726115,6.68,239,1.437452229,0.535790327,6.79,6.68,239,512,671.08,500.07,2.874502028,0,0.535790286,300,776.16,14.56,790.72,2.682863345,control,5.4
pam,3,19/11/2021,2,0.0054,0.005,115.66,20,239.36,0.6376,431.7143218,6.77,546,0.027364792,0.122685185,6.58,279,2.648773148,0.966168021,6.79,6.68,239,512,671.08,500.22,5.295216401,57.8554452,0.966168233,287.5,765.99,21.59,787.58,2.741524341,pam,5.4
pam,3,19/11/2021,3,0.0054,0.005,185.05,32,14.76,0.9774,656.3208243,6.74,559,0.025103385,0.113022113,6.64,277,2.243488943,0.80807271,6.79,6.68,239,512,671.08,500.24,4.48482517,92.569412,0.808072822,280,769.71,19.85,789.56,2.776345391,pam,5.4
pam,3,19/11/2021,4,0.0054,0.005,231.36,40,3.49,0.9946,667.5902542,6.74,562,0.027694762,0.120192308,6.61,308,2.628605769,0.939157486,6.79,6.68,239,512,671.08,500.13,5.255845018,115.7100768,0.939158231,275,766.47,21.87,788.34,2.798897743,pam,5.4
pam,3,19/11/2021,5,0.0054,0.005,277.52,48,14.77,0.9771,656.3046432,6.74,571,0.02866234,0.113207547,6.6,335,2.559622642,0.906649427,6.79,6.68,239,512,671.08,500.34,5.115766563,138.8543568,0.906649568,270,764.53,22.61,787.14,2.823166888,pam,5.4
pam,3,19/11/2021,6,0.0054,0.005,370.06,64,17.02,0.9733,654.055375,6.71,580,0.029478889,0.108163265,6.66,316,2.514795918,0.876468436,6.79,6.68,239,512,671.08,500.3,5.02657589,185.141018,0.876468062,260,764.01,23.25,787.26,2.869237289,pam,5.4
pam,3,18/11/2021,1,0.0097,0.01,0,0,1019.74,0,0,6.66,917,0.046927847,0.096153846,6.28,502,3.522115385,0.728880109,6.66,6.28,502,917,1019.74,500.34,7.039443948,0,0.728880112,300,741.42,36.63,778.05,4.832228707,control,9.7
pam,3,18/11/2021,2,0.0097,0.01,231.27,40,239.42,0.7576,780.3211233,6.66,1007,0.049147906,0.114285714,6.2,588,4.373714286,0.883963547,6.66,6.28,502,917,1019.74,500.33,8.741659077,115.7113191,0.883963762,275,739.24,38.27,777.51,4.947844628,pam,9.7
pam,3,18/11/2021,3,0.0097,0.01,370.02,64,10.8,0.9889,1008.944581,6.62,1028,0.050109575,0.122562674,6.32,593,4.792200557,0.955103879,6.66,6.28,502,917,1019.74,500.35,9.577696726,185.139507,0.955103977,260,740.01,39.1,779.11,5.017465286,pam,9.7
pam,3,18/11/2021,4,0.0097,0.01,462.46,79.9,14.14,0.9852,1005.605032,6.62,1034,0.052022156,0.121026895,6.31,598,4.899168704,0.967368933,6.66,6.28,502,917,1019.74,500.42,9.790113712,231.4242332,0.967369084,250,736.06,40.48,776.54,5.064426338,pam,9.7
pam,3,18/11/2021,5,0.0097,0.01,647.58,111.9,23.65,0.9746,996.092843,6.58,1066,0.050226843,0.112137203,6.32,609,4.3823219,0.849941027,6.66,6.28,502,917,1019.74,500.32,8.759038016,323.9972256,0.849940664,230,736.72,39.08,775.8,5.156030549,pam,9.7
pam,3,18/11/2021,6,0.0097,0.01,832.63,143.9,24.39,0.9731,995.3488035,6.54,1075,0.051041425,0.115107914,6.33,625,4.564028777,0.869602612,6.66,6.28,502,917,1019.74,500.3,9.122584004,416.564789,0.869602651,210,735.12,39.65,774.77,5.248407391,pam,9.7
